ENGINE_ID,CONDITION_ID,Cycle_Time,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,RUL
58,1,130,-0.0002,0.0002,100.0,518.67,642.8,1592.86,1413.59,14.62,21.61,553.29,2388.12,9053.77,1.3,47.54,521.3,2388.09,8133.94,8.4332,0.03,394,2388,100.0,38.72,23.3947,46
58,1,131,0.0007,0.0004,100.0,518.67,642.73,1587.92,1404.71,14.62,21.61,553.95,2388.12,9056.54,1.3,47.39,521.17,2388.17,8131.47,8.4407,0.03,393,2388,100.0,38.83,23.2651,45
58,1,132,-0.0011,0.0003,100.0,518.67,642.61,1590.32,1407.41,14.62,21.61,553.86,2388.11,9042.46,1.3,47.64,520.93,2388.14,8129.19,8.4432,0.03,393,2388,100.0,38.8,23.2361,44
58,1,133,0.0024,0.0003,100.0,518.67,642.35,1587.59,1410.86,14.62,21.61,553.65,2388.09,9054.86,1.3,47.43,521.7,2388.1,8134.18,8.4243,0.03,393,2388,100.0,38.8,23.3312,43
58,1,134,-0.0011,0.0001,100.0,518.67,643.01,1589.17,1409.7,14.62,21.61,553.6,2388.09,9044.87,1.3,47.57,521.52,2388.09,8137.93,8.4636,0.03,393,2388,100.0,38.8,23.3705,42
58,1,135,-0.0013,-0.0001,100.0,518.67,642.57,1588.28,1405.28,14.62,21.61,552.99,2388.09,9050.47,1.3,47.39,521.5,2388.07,8137.61,8.4526,0.03,392,2388,100.0,38.83,23.3719,41
58,1,136,0.0011,0.0003,100.0,518.67,643.17,1591.0,1407.67,14.62,21.61,553.44,2388.12,9048.93,1.3,47.6,521.52,2388.1,8129.98,8.4581,0.03,393,2388,100.0,38.87,23.2579,40
58,1,137,-0.0016,-0.0004,100.0,518.67,642.23,1588.5,1404.04,14.62,21.61,553.65,2388.1,9056.42,1.3,47.48,521.33,2388.07,8128.04,8.4385,0.03,394,2388,100.0,38.71,23.1968,39
58,1,138,0.002,0.0004,100.0,518.67,642.56,1600.99,1406.64,14.62,21.61,553.69,2388.08,9055.05,1.3,47.72,521.82,2388.11,8136.0,8.414,0.03,393,2388,100.0,38.71,23.1872,38
58,1,139,0.0019,-0.0005,100.0,518.67,642.76,1590.42,1411.18,14.62,21.61,553.41,2388.12,9048.91,1.3,47.54,521.21,2388.11,8132.63,8.4255,0.03,392,2388,100.0,39.02,23.2897,37
58,1,140,0.0016,0.0005,100.0,518.67,642.6,1589.23,1411.54,14.62,21.61,553.24,2388.12,9052.35,1.3,47.39,521.73,2388.18,8125.72,8.4014,0.03,394,2388,100.0,38.65,23.2974,36
58,1,141,-0.0013,0.0004,100.0,518.67,642.97,1581.96,1405.64,14.62,21.61,553.14,2388.1,9051.08,1.3,47.36,521.01,2388.08,8133.39,8.4304,0.03,395,2388,100.0,38.7,23.1857,35
58,1,142,0.001,0.0002,100.0,518.67,642.88,1585.08,1408.04,14.62,21.61,553.46,2388.11,9052.07,1.3,47.56,521.75,2388.14,8134.28,8.4536,0.03,392,2388,100.0,38.81,23.2574,34
58,1,143,0.0006,-0.0002,100.0,518.67,642.31,1592.77,1413.06,14.62,21.61,553.12,2388.12,9042.72,1.3,47.56,521.6,2388.07,8131.45,8.4414,0.03,393,2388,100.0,38.72,23.3293,33
58,1,144,-0.0018,-0.0003,100.0,518.67,642.77,1589.06,1405.77,14.62,21.61,553.15,2388.15,9054.58,1.3,47.45,521.35,2388.13,8129.52,8.4176,0.03,393,2388,100.0,38.78,23.2894,32
58,1,145,0.0012,-0.0003,100.0,518.67,643.15,1586.47,1408.95,14.62,21.61,553.74,2388.12,9046.08,1.3,47.45,520.75,2388.13,8131.73,8.4506,0.03,394,2388,100.0,38.66,23.2275,31
58,1,146,-0.002,-0.0003,100.0,518.67,642.64,1590.99,1406.34,14.62,21.61,553.37,2388.12,9050.92,1.3,47.56,520.74,2388.16,8130.78,8.4372,0.03,394,2388,100.0,38.92,23.2662,30
58,1,147,-0.0025,-0.0,100.0,518.67,643.12,1592.46,1414.8,14.62,21.61,553.19,2388.09,9057.57,1.3,47.48,521.28,2388.08,8135.11,8.4552,0.03,393,2388,100.0,38.67,23.3393,29
58,1,148,0.0007,0.0004,100.0,518.67,642.61,1590.49,1410.13,14.62,21.61,553.01,2388.12,9050.53,1.3,47.74,521.43,2388.14,8136.68,8.4525,0.03,393,2388,100.0,38.69,23.212,28
58,1,149,0.0014,0.0005,100.0,518.67,642.88,1590.85,1409.68,14.62,21.61,553.21,2388.13,9053.04,1.3,47.73,521.35,2388.18,8135.82,8.4466,0.03,393,2388,100.0,38.92,23.3583,27
58,1,150,-0.0016,-0.0004,100.0,518.67,642.63,1587.46,1407.6,14.62,21.61,553.14,2388.13,9054.02,1.3,47.53,520.72,2388.15,8128.31,8.4531,0.03,394,2388,100.0,38.76,23.1777,26
58,1,151,0.0007,-0.0004,100.0,518.67,642.81,1589.59,1418.46,14.62,21.61,552.41,2388.11,9053.53,1.3,47.56,521.41,2388.13,8131.77,8.4557,0.03,394,2388,100.0,38.61,23.2985,25
58,1,152,-0.001,-0.0004,100.0,518.67,643.23,1592.6,1412.54,14.62,21.61,553.93,2388.12,9057.01,1.3,47.56,521.59,2388.13,8130.57,8.4691,0.03,394,2388,100.0,38.59,23.2759,24
58,1,153,-0.002,-0.0002,100.0,518.67,643.4,1591.91,1408.33,14.62,21.61,553.31,2388.14,9051.36,1.3,47.45,521.56,2388.12,8132.49,8.4235,0.03,392,2388,100.0,38.68,23.2816,23
58,1,154,-0.0022,0.0002,100.0,518.67,642.88,1582.29,1416.26,14.62,21.61,552.78,2388.15,9055.08,1.3,47.68,521.5,2388.12,8132.33,8.4747,0.03,395,2388,100.0,38.71,23.2015,22
58,1,155,0.0049,0.0004,100.0,518.67,642.65,1591.5,1404.6,14.62,21.61,553.58,2388.13,9055.86,1.3,47.57,520.8,2388.16,8136.98,8.452,0.03,394,2388,100.0,38.83,23.2716,21
58,1,156,0.0004,0.0002,100.0,518.67,642.86,1592.31,1409.53,14.62,21.61,553.26,2388.12,9061.75,1.3,47.69,520.97,2388.14,8135.2,8.4761,0.03,393,2388,100.0,38.89,23.294,20
58,1,157,-0.0017,0.0,100.0,518.67,642.44,1595.49,1412.7,14.62,21.61,553.15,2388.17,9052.19,1.3,47.68,520.78,2388.19,8133.42,8.4333,0.03,394,2388,100.0,38.81,23.1967,19
58,1,158,-0.0001,0.0001,100.0,518.67,642.55,1587.61,1415.31,14.62,21.61,553.25,2388.12,9047.39,1.3,47.58,520.96,2388.09,8133.66,8.4632,0.03,393,2388,100.0,38.78,23.1876,18
58,1,159,-0.0012,0.0001,100.0,518.67,642.16,1590.25,1416.97,14.62,21.61,552.67,2388.15,9045.22,1.3,47.52,521.78,2388.16,8135.11,8.4467,0.03,392,2388,100.0,38.91,23.2149,17
58,1,160,0.0005,-0.0005,100.0,518.67,642.44,1597.07,1415.44,14.62,21.61,553.41,2388.14,9058.69,1.3,47.79,521.13,2388.11,8129.68,8.4456,0.03,392,2388,100.0,38.63,23.1758,16
58,1,161,-0.001,-0.0004,100.0,518.67,642.68,1593.8,1410.08,14.62,21.61,552.98,2388.16,9058.64,1.3,47.78,521.11,2388.11,8132.6,8.4449,0.03,392,2388,100.0,38.77,23.3005,15
58,1,162,0.0021,0.0004,100.0,518.67,642.99,1596.84,1416.73,14.62,21.61,552.51,2388.19,9051.59,1.3,47.57,521.28,2388.14,8128.18,8.4698,0.03,393,2388,100.0,38.86,23.1615,14
58,1,163,-0.0017,-0.0004,100.0,518.67,642.48,1588.92,1419.2,14.62,21.61,553.51,2388.07,9066.65,1.3,47.66,521.05,2388.21,8132.72,8.4876,0.03,394,2388,100.0,38.93,23.1893,13
58,1,164,0.0022,0.0004,100.0,518.67,643.01,1593.68,1412.96,14.62,21.61,552.98,2388.16,9055.64,1.3,47.63,521.31,2388.07,8136.42,8.4162,0.03,393,2388,100.0,38.77,23.2654,12
58,1,165,-0.0014,-0.0003,100.0,518.67,642.84,1594.36,1408.19,14.62,21.61,552.67,2388.11,9056.11,1.3,47.42,521.37,2388.13,8131.68,8.4446,0.03,394,2388,100.0,38.67,23.224,11
58,1,166,0.007,-0.0001,100.0,518.67,642.91,1592.48,1407.3,14.62,21.61,553.48,2388.18,9054.19,1.3,47.69,520.99,2388.12,8129.12,8.4612,0.03,394,2388,100.0,38.65,23.1495,10
58,1,167,-0.0002,0.0005,100.0,518.67,642.7,1602.51,1413.36,14.62,21.61,551.85,2388.1,9051.84,1.3,47.82,521.03,2388.15,8129.93,8.4819,0.03,393,2388,100.0,38.8,23.1827,9
58,1,168,0.0018,0.0002,100.0,518.67,643.02,1585.79,1418.32,14.62,21.61,552.9,2388.16,9055.57,1.3,47.76,520.85,2388.13,8134.26,8.4811,0.03,395,2388,100.0,38.72,23.2457,8
58,1,169,0.0036,0.0004,100.0,518.67,643.23,1595.68,1414.28,14.62,21.61,552.7,2388.09,9054.73,1.3,47.69,520.74,2388.16,8138.61,8.4375,0.03,392,2388,100.0,38.49,23.2584,7
58,1,170,-0.0009,-0.0003,100.0,518.67,642.77,1594.41,1409.01,14.62,21.61,553.03,2388.16,9057.71,1.3,47.7,521.32,2388.2,8138.33,8.5051,0.03,394,2388,100.0,38.71,23.2598,6
58,1,171,0.0018,-0.0002,100.0,518.67,642.53,1596.02,1415.29,14.62,21.61,553.02,2388.17,9059.35,1.3,47.7,520.64,2388.18,8136.85,8.4346,0.03,393,2388,100.0,38.77,23.2524,5
58,1,172,0.0018,0.0003,100.0,518.67,643.03,1592.31,1421.27,14.62,21.61,552.89,2388.12,9055.44,1.3,47.83,520.93,2388.15,8138.41,8.4626,0.03,393,2388,100.0,38.82,23.3165,4
58,1,173,-0.0004,0.0005,100.0,518.67,642.64,1593.56,1418.24,14.62,21.61,552.56,2388.18,9053.99,1.3,47.65,520.99,2388.2,8130.31,8.4914,0.03,394,2388,100.0,38.82,23.1985,3
58,1,174,0.001,0.0002,100.0,518.67,642.84,1590.42,1412.78,14.62,21.61,553.26,2388.14,9063.39,1.3,47.84,521.18,2388.17,8134.17,8.427,0.03,395,2388,100.0,38.69,23.3461,2
58,1,175,0.0009,0.0001,100.0,518.67,643.47,1592.83,1419.21,14.62,21.61,551.99,2388.2,9049.18,1.3,47.71,520.81,2388.16,8131.13,8.4813,0.03,394,2388,100.0,38.7,23.1737,1
58,1,176,0.0,0.0005,100.0,518.67,643.01,1596.72,1418.42,14.62,21.61,553.07,2388.24,9058.12,1.3,47.78,521.2,2388.2,8128.82,8.497,0.03,392,2388,100.0,38.46,23.1747,0
59,1,1,-0.0008,-0.0004,100.0,518.67,642.25,1589.29,1395.2,14.62,21.61,554.74,2387.96,9050.56,1.3,47.44,522.52,2388.02,8139.38,8.3801,0.03,390,2388,100.0,39.14,23.3486,93
59,1,2,0.0027,0.0003,100.0,518.67,641.95,1584.45,1396.54,14.62,21.61,553.92,2388.05,9054.83,1.3,47.3,522.22,2388.04,8139.23,8.4134,0.03,391,2388,100.0,38.95,23.3867,92
59,1,3,-0.0012,-0.0003,100.0,518.67,642.28,1576.58,1397.83,14.62,21.61,553.99,2387.98,9055.65,1.3,47.2,522.3,2388.0,8142.85,8.375,0.03,393,2388,100.0,39.05,23.3997,91
59,1,4,0.0003,-0.0002,100.0,518.67,642.08,1585.31,1396.92,14.62,21.61,554.67,2387.99,9060.0,1.3,47.3,522.26,2387.95,8140.52,8.3968,0.03,392,2388,100.0,38.9,23.4394,90
59,1,5,0.0018,0.0003,100.0,518.67,641.53,1583.36,1397.55,14.62,21.61,554.29,2388.02,9060.37,1.3,46.99,522.8,2388.03,8137.96,8.3742,0.03,390,2388,100.0,38.98,23.3294,89
59,1,6,-0.0009,-0.0002,100.0,518.67,641.73,1579.85,1397.03,14.62,21.61,554.92,2388.0,9060.03,1.3,47.12,522.2,2388.0,8134.46,8.4105,0.03,391,2388,100.0,38.94,23.3968,88
59,1,7,0.0029,0.0004,100.0,518.67,641.91,1584.95,1403.11,14.62,21.61,555.1,2388.02,9054.87,1.3,47.27,522.5,2388.0,8133.55,8.4254,0.03,392,2388,100.0,39.02,23.4735,87
59,1,8,-0.0026,-0.0001,100.0,518.67,642.49,1589.11,1400.52,14.62,21.61,554.27,2387.96,9056.44,1.3,47.25,522.31,2387.99,8134.19,8.3944,0.03,392,2388,100.0,39.03,23.4092,86
59,1,9,0.0025,-0.0002,100.0,518.67,642.76,1589.17,1402.09,14.62,21.61,554.73,2387.97,9057.28,1.3,47.05,522.74,2387.96,8137.42,8.4087,0.03,391,2388,100.0,39.23,23.5045,85
59,1,10,-0.0027,0.0003,100.0,518.67,642.38,1581.67,1394.32,14.62,21.61,554.84,2387.99,9060.13,1.3,47.22,522.81,2387.99,8139.9,8.3904,0.03,391,2388,100.0,39.06,23.3893,84
59,1,11,0.0021,0.0001,100.0,518.67,642.44,1577.36,1395.34,14.62,21.61,555.23,2387.95,9052.18,1.3,47.1,522.46,2388.02,8138.11,8.3742,0.03,392,2388,100.0,39.09,23.4192,83
59,1,12,-0.0038,-0.0002,100.0,518.67,641.78,1580.27,1400.22,14.62,21.61,554.44,2387.99,9055.75,1.3,47.25,521.99,2388.03,8139.47,8.4192,0.03,392,2388,100.0,39.06,23.3572,82
59,1,13,0.0044,0.0001,100.0,518.67,641.95,1582.17,1401.34,14.62,21.6,554.97,2388.04,9046.26,1.3,47.36,521.92,2387.96,8137.88,8.3939,0.03,391,2388,100.0,39.02,23.5199,81
59,1,14,-0.0017,-0.0003,100.0,518.67,642.03,1592.78,1403.83,14.62,21.61,554.76,2388.04,9048.43,1.3,47.1,521.81,2388.05,8137.46,8.3664,0.03,391,2388,100.0,38.84,23.4377,80
59,1,15,-0.0019,0.0002,100.0,518.67,641.92,1581.43,1397.66,14.62,21.61,553.76,2387.98,9053.86,1.3,47.15,521.75,2388.0,8141.38,8.3718,0.03,390,2388,100.0,39.07,23.3881,79
59,1,16,0.0001,-0.0001,100.0,518.67,641.59,1575.58,1396.53,14.62,21.61,554.33,2388.03,9054.18,1.3,47.1,522.71,2388.0,8137.52,8.4159,0.03,392,2388,100.0,38.87,23.4849,78
59,1,17,-0.0046,0.0002,100.0,518.67,642.01,1586.06,1395.02,14.62,21.61,554.68,2388.04,9050.28,1.3,47.02,522.43,2387.94,8139.31,8.4251,0.03,391,2388,100.0,39.22,23.4513,77
59,1,18,-0.0026,0.0004,100.0,518.67,642.24,1588.47,1394.74,14.62,21.6,554.07,2388.04,9054.46,1.3,47.1,522.32,2388.04,8139.24,8.4023,0.03,392,2388,100.0,38.94,23.4468,76
59,1,19,0.0017,-0.0005,100.0,518.67,641.65,1579.22,1397.74,14.62,21.61,554.54,2388.0,9053.21,1.3,47.01,522.18,2388.05,8142.18,8.4117,0.03,390,2388,100.0,38.86,23.5788,75
59,1,20,0.0,-0.0005,100.0,518.67,641.69,1585.67,1385.93,14.62,21.61,554.43,2388.02,9053.93,1.3,47.12,522.5,2388.02,8139.95,8.4194,0.03,392,2388,100.0,39.18,23.4724,74
59,1,21,0.0051,-0.0,100.0,518.67,642.26,1581.6,1398.4,14.62,21.61,554.5,2387.97,9055.16,1.3,47.28,522.51,2388.03,8133.88,8.3982,0.03,392,2388,100.0,39.16,23.4692,73
59,1,22,-0.0037,0.0003,100.0,518.67,642.8,1584.9,1399.65,14.62,21.61,554.69,2388.02,9057.04,1.3,47.38,522.56,2388.03,8141.45,8.4008,0.03,391,2388,100.0,39.11,23.3311,72
59,1,23,0.0042,0.0001,100.0,518.67,642.85,1593.41,1394.17,14.62,21.61,554.81,2388.04,9053.63,1.3,47.18,522.64,2388.01,8138.1,8.3842,0.03,391,2388,100.0,39.03,23.3518,71
59,1,24,0.0004,-0.0003,100.0,518.67,642.36,1587.41,1399.03,14.62,21.61,553.96,2388.06,9051.52,1.3,47.24,522.21,2388.05,8133.1,8.3853,0.03,393,2388,100.0,38.94,23.3622,70
59,1,25,0.0031,-0.0005,100.0,518.67,641.96,1595.58,1394.37,14.62,21.61,555.13,2387.97,9056.96,1.3,47.23,522.06,2387.99,8139.65,8.4028,0.03,391,2388,100.0,38.85,23.3913,69
59,1,26,-0.0013,-0.0002,100.0,518.67,642.13,1580.41,1392.39,14.62,21.61,554.66,2388.04,9052.47,1.3,47.21,521.86,2388.01,8140.02,8.406,0.03,391,2388,100.0,38.93,23.2953,68
59,1,27,0.0034,-0.0,100.0,518.67,642.16,1578.39,1393.82,14.62,21.61,554.76,2388.02,9062.72,1.3,47.25,522.48,2388.02,8143.13,8.4161,0.03,392,2388,100.0,38.94,23.3557,67
59,1,28,0.0014,-0.0005,100.0,518.67,642.31,1586.95,1405.67,14.62,21.61,554.02,2388.02,9056.12,1.3,47.19,522.17,2388.02,8136.46,8.4146,0.03,389,2388,100.0,38.89,23.5495,66
59,1,29,-0.0048,0.0004,100.0,518.67,642.24,1581.09,1406.9,14.62,21.61,554.13,2388.02,9051.63,1.3,47.19,521.87,2387.98,8139.94,8.3856,0.03,392,2388,100.0,39.24,23.3353,65
59,1,30,-0.0015,-0.0,100.0,518.67,642.16,1583.68,1410.17,14.62,21.61,554.2,2388.02,9057.23,1.3,47.3,522.66,2388.01,8137.99,8.4148,0.03,391,2388,100.0,38.9,23.4867,64
59,1,31,0.0022,0.0004,100.0,518.67,642.68,1582.34,1395.62,14.62,21.61,554.42,2388.02,9051.58,1.3,47.18,522.8,2387.99,8136.01,8.4089,0.03,392,2388,100.0,38.98,23.5273,63
59,1,32,-0.0004,-0.0,100.0,518.67,642.07,1584.2,1400.92,14.62,21.61,554.36,2388.03,9051.14,1.3,47.19,522.25,2388.0,8143.27,8.4125,0.03,391,2388,100.0,38.94,23.5128,62
59,1,33,-0.0024,-0.0002,100.0,518.67,641.85,1584.61,1404.07,14.62,21.61,554.4,2388.01,9061.28,1.3,47.12,522.36,2388.02,8137.33,8.4193,0.03,392,2388,100.0,39.3,23.4548,61
59,1,34,-0.0017,0.0004,100.0,518.67,642.24,1584.06,1393.47,14.62,21.61,554.88,2387.95,9049.35,1.3,47.13,522.26,2388.0,8144.55,8.3898,0.03,393,2388,100.0,38.99,23.3835,60
59,1,35,0.0005,-0.0003,100.0,518.67,642.17,1584.4,1395.5,14.62,21.61,554.22,2388.02,9058.8,1.3,47.02,522.76,2388.01,8136.25,8.3709,0.03,393,2388,100.0,38.98,23.4075,59
59,1,36,0.0042,0.0003,100.0,518.67,642.25,1582.25,1398.3,14.62,21.61,554.05,2387.99,9054.11,1.3,47.3,522.64,2387.97,8135.37,8.4124,0.03,392,2388,100.0,38.93,23.48,58
59,1,37,-0.0025,-0.0002,100.0,518.67,642.63,1586.89,1399.16,14.62,21.61,554.14,2388.04,9057.96,1.3,47.21,522.02,2387.98,8141.25,8.3871,0.03,393,2388,100.0,39.26,23.5087,57
59,1,38,0.0013,0.0001,100.0,518.67,642.08,1587.31,1396.89,14.62,21.61,554.55,2387.99,9051.36,1.3,47.22,522.57,2388.06,8139.24,8.3663,0.03,392,2388,100.0,39.03,23.4715,56
59,1,39,-0.0033,-0.0005,100.0,518.67,641.91,1585.97,1401.86,14.62,21.61,554.31,2388.02,9056.89,1.3,47.23,522.31,2388.06,8139.03,8.3958,0.03,394,2388,100.0,39.08,23.2927,55
59,1,40,0.0026,0.0001,100.0,518.67,641.92,1579.82,1396.24,14.62,21.61,554.12,2388.0,9051.53,1.3,47.19,522.73,2387.97,8141.47,8.4179,0.03,390,2388,100.0,38.97,23.4229,54
59,1,41,-0.0003,0.0003,100.0,518.67,641.94,1580.4,1401.81,14.62,21.6,554.09,2388.01,9063.71,1.3,47.13,522.37,2388.05,8136.08,8.3845,0.03,392,2388,100.0,39.02,23.5471,53
59,1,42,-0.0009,-0.0002,100.0,518.67,642.62,1587.26,1396.11,14.62,21.61,554.04,2388.0,9054.22,1.3,47.19,521.62,2388.06,8140.28,8.3975,0.03,392,2388,100.0,39.06,23.3805,52
59,1,43,-0.0044,0.0002,100.0,518.67,642.76,1585.91,1400.76,14.62,21.61,554.5,2388.01,9058.17,1.3,47.22,522.7,2387.96,8136.54,8.3811,0.03,392,2388,100.0,39.04,23.3681,51
59,1,44,-0.0007,-0.0005,100.0,518.67,642.07,1584.95,1395.22,14.62,21.61,554.47,2387.99,9055.47,1.3,47.25,521.73,2388.04,8136.44,8.3961,0.03,390,2388,100.0,39.31,23.46,50
59,1,45,0.0031,-0.0002,100.0,518.67,642.38,1585.7,1397.47,14.62,21.61,554.5,2388.06,9057.95,1.3,47.03,522.57,2388.04,8139.13,8.4018,0.03,392,2388,100.0,39.04,23.4029,49
59,1,46,-0.0021,-0.0,100.0,518.67,642.27,1579.2,1399.95,14.62,21.61,554.34,2388.02,9060.24,1.3,47.11,522.44,2388.03,8138.13,8.3959,0.03,392,2388,100.0,38.99,23.4141,48
59,1,47,-0.0032,-0.0001,100.0,518.67,641.75,1579.84,1391.96,14.62,21.61,554.66,2388.0,9055.83,1.3,47.19,521.94,2388.0,8138.26,8.3759,0.03,394,2388,100.0,39.09,23.4395,47
59,1,48,0.0017,-0.0002,100.0,518.67,641.85,1584.7,1400.47,14.62,21.61,554.24,2388.06,9056.2,1.3,47.18,522.29,2388.0,8132.75,8.3699,0.03,391,2388,100.0,39.13,23.4815,46
59,1,49,0.0009,-0.0004,100.0,518.67,642.1,1583.81,1404.36,14.62,21.61,554.42,2387.97,9061.6,1.3,47.15,522.26,2388.03,8140.47,8.4146,0.03,391,2388,100.0,39.06,23.4987,45
59,1,50,0.0007,-0.0001,100.0,518.67,642.28,1584.68,1397.38,14.62,21.61,553.73,2388.0,9056.58,1.3,47.26,522.0,2388.08,8133.67,8.4187,0.03,390,2388,100.0,39.22,23.3653,44
59,1,51,-0.0014,0.0004,100.0,518.67,642.49,1586.83,1399.72,14.62,21.6,553.33,2388.05,9058.39,1.3,47.24,522.09,2388.06,8143.82,8.4,0.03,392,2388,100.0,38.94,23.386,43
59,1,52,-0.0005,0.0001,100.0,518.67,642.76,1587.62,1396.91,14.62,21.61,554.57,2388.02,9054.49,1.3,47.08,522.29,2388.05,8143.28,8.4365,0.03,393,2388,100.0,39.15,23.4475,42
59,1,53,0.0023,-0.0,100.0,518.67,641.71,1587.83,1396.47,14.62,21.61,554.11,2388.01,9052.73,1.3,47.08,522.26,2388.0,8137.76,8.4104,0.03,391,2388,100.0,38.92,23.3965,41
59,1,54,-0.0014,0.0,100.0,518.67,641.67,1586.06,1384.39,14.62,21.61,554.13,2388.04,9057.63,1.3,47.37,522.12,2387.99,8139.73,8.4057,0.03,390,2388,100.0,39.16,23.3763,40
59,1,55,0.0008,-0.0001,100.0,518.67,642.13,1577.44,1396.72,14.62,21.61,554.42,2387.97,9052.88,1.3,47.2,522.58,2388.04,8134.88,8.3841,0.03,393,2388,100.0,39.06,23.3695,39
59,1,56,-0.0013,-0.0003,100.0,518.67,642.5,1588.8,1401.46,14.62,21.61,554.49,2388.02,9053.97,1.3,47.01,522.33,2388.08,8137.67,8.3852,0.03,392,2388,100.0,39.03,23.3747,38
59,1,57,-0.0033,0.0002,100.0,518.67,641.98,1582.1,1397.9,14.62,21.61,554.06,2388.02,9053.72,1.3,47.16,522.72,2388.01,8140.47,8.4078,0.03,391,2388,100.0,39.17,23.4599,37
59,1,58,-0.0002,0.0001,100.0,518.67,642.19,1581.6,1393.5,14.62,21.61,554.26,2387.98,9065.23,1.3,47.27,521.92,2388.0,8137.13,8.4233,0.03,392,2388,100.0,39.03,23.352,36
59,1,59,0.0004,0.0003,100.0,518.67,642.44,1588.02,1397.74,14.62,21.61,554.24,2388.05,9061.21,1.3,47.14,522.51,2388.0,8135.52,8.4016,0.03,393,2388,100.0,39.04,23.394,35
59,1,60,-0.001,0.0003,100.0,518.67,641.9,1584.51,1395.48,14.62,21.61,555.27,2388.03,9057.62,1.3,47.21,522.25,2388.04,8140.11,8.4269,0.03,392,2388,100.0,38.88,23.5863,34
59,1,61,-0.0014,0.0,100.0,518.67,642.3,1591.6,1405.33,14.62,21.61,553.94,2388.01,9051.73,1.3,47.37,521.8,2388.02,8135.31,8.4058,0.03,390,2388,100.0,38.84,23.4876,33
59,1,62,0.0022,0.0002,100.0,518.67,642.1,1585.67,1398.31,14.62,21.61,553.93,2388.03,9060.03,1.3,47.26,522.17,2388.03,8137.6,8.4065,0.03,391,2388,100.0,38.87,23.3331,32
59,1,63,0.0004,-0.0003,100.0,518.67,642.13,1580.7,1398.59,14.62,21.61,555.37,2388.02,9055.38,1.3,47.09,521.87,2388.08,8142.19,8.3913,0.03,393,2388,100.0,38.92,23.5037,31
59,1,64,0.0012,-0.0001,100.0,518.67,642.43,1578.65,1398.04,14.62,21.61,554.11,2388.03,9057.37,1.3,47.34,522.32,2388.0,8141.34,8.3888,0.03,391,2388,100.0,38.99,23.3753,30
59,1,65,0.0026,0.0004,100.0,518.67,642.06,1585.74,1395.6,14.62,21.61,554.69,2388.03,9051.14,1.3,47.24,521.98,2388.04,8140.16,8.4487,0.03,390,2388,100.0,38.95,23.3721,29
59,1,66,0.0003,0.0001,100.0,518.67,642.25,1585.21,1406.96,14.62,21.61,554.56,2388.05,9061.7,1.3,47.12,522.33,2388.03,8134.46,8.4097,0.03,393,2388,100.0,38.98,23.415,28
59,1,67,0.0042,0.0002,100.0,518.67,641.7,1586.3,1400.26,14.62,21.61,554.33,2388.02,9056.34,1.3,47.25,522.76,2388.02,8139.72,8.3956,0.03,391,2388,100.0,39.03,23.3537,27
59,1,68,-0.0022,-0.0,100.0,518.67,642.05,1589.14,1400.23,14.62,21.61,554.68,2388.0,9054.4,1.3,47.12,522.32,2388.02,8134.36,8.4033,0.03,394,2388,100.0,39.0,23.3512,26
59,1,69,-0.0024,-0.0004,100.0,518.67,642.01,1586.77,1396.74,14.62,21.61,554.96,2388.07,9059.84,1.3,47.22,522.24,2388.08,8139.61,8.3988,0.03,392,2388,100.0,39.18,23.4696,25
59,1,70,0.0021,-0.0001,100.0,518.67,642.41,1588.33,1396.52,14.62,21.6,555.02,2387.99,9055.0,1.3,47.18,522.34,2388.04,8146.21,8.3701,0.03,391,2388,100.0,39.12,23.284,24
59,1,71,-0.0009,-0.0005,100.0,518.67,642.45,1592.32,1405.8,14.62,21.6,554.93,2388.03,9051.73,1.3,47.1,522.16,2388.02,8133.43,8.3957,0.03,391,2388,100.0,38.89,23.4054,23
59,1,72,-0.0023,-0.0001,100.0,518.67,641.94,1591.19,1397.23,14.62,21.61,553.81,2387.99,9058.3,1.3,47.26,522.46,2388.01,8141.25,8.3723,0.03,391,2388,100.0,39.04,23.4237,22
59,1,73,-0.0037,0.0004,100.0,518.67,642.39,1587.82,1399.03,14.62,21.61,554.8,2388.02,9053.92,1.3,47.13,522.53,2387.99,8140.47,8.4305,0.03,393,2388,100.0,39.01,23.3756,21
59,1,74,0.0024,0.0002,100.0,518.67,641.92,1589.72,1399.41,14.62,21.61,554.98,2388.04,9048.42,1.3,47.38,522.24,2388.03,8139.69,8.461,0.03,392,2388,100.0,39.11,23.4312,20
59,1,75,-0.0009,-0.0004,100.0,518.67,641.94,1589.27,1401.58,14.62,21.61,554.54,2388.02,9058.25,1.3,47.32,522.23,2387.98,8138.26,8.4345,0.03,392,2388,100.0,39.13,23.3543,19
59,1,76,0.0008,0.0003,100.0,518.67,642.01,1588.96,1397.13,14.62,21.61,554.36,2388.03,9056.5,1.3,47.2,522.42,2388.04,8143.18,8.4166,0.03,393,2388,100.0,38.85,23.3959,18
