ENGINE_ID,CONDITION_ID,Cycle_Time,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,RUL,Cycle_Weight
64,1,240,0.0017,0.0004,100.0,518.67,643.92,1594.16,1424.76,14.62,21.61,551.87,2388.17,9084.01,1.3,48.04,520.02,2388.22,8155.21,8.4387,0.03,395,2388,100.0,38.48,23.154,43,0.8480565371024735
64,1,241,0.0034,0.0004,100.0,518.67,642.84,1600.59,1416.86,14.62,21.61,552.22,2388.13,9082.42,1.3,47.74,520.48,2388.09,8157.37,8.4935,0.03,395,2388,100.0,38.57,23.3486,42,0.8515901060070671
64,1,242,0.0016,0.0003,100.0,518.67,643.06,1596.28,1423.95,14.62,21.61,552.59,2388.12,9080.08,1.3,47.94,520.26,2388.13,8159.32,8.4912,0.03,395,2388,100.0,38.51,23.2376,41,0.8551236749116607
64,1,243,0.0023,-0.0003,100.0,518.67,642.78,1598.73,1418.14,14.62,21.61,552.69,2388.14,9081.74,1.3,47.73,521.13,2388.11,8162.05,8.4575,0.03,394,2388,100.0,38.64,23.246,40,0.8586572438162544
64,1,244,0.0019,0.0003,100.0,518.67,643.04,1596.91,1417.07,14.62,21.61,552.54,2388.12,9073.16,1.3,47.96,521.33,2388.17,8156.55,8.468,0.03,395,2388,100.0,38.52,23.2034,39,0.8621908127208481
64,1,245,-0.0039,-0.0003,100.0,518.67,643.33,1592.73,1420.81,14.62,21.61,552.43,2388.18,9082.45,1.3,47.88,520.41,2388.14,8156.05,8.483,0.03,396,2388,100.0,38.65,23.1179,38,0.8657243816254417
64,1,246,-0.0021,-0.0004,100.0,518.67,643.03,1599.22,1424.23,14.62,21.61,551.53,2388.19,9086.62,1.3,48.06,520.39,2388.15,8161.96,8.4553,0.03,395,2388,100.0,38.67,23.1453,37,0.8692579505300353
64,1,247,-0.002,-0.0004,100.0,518.67,643.03,1599.56,1418.16,14.62,21.61,551.67,2388.1,9085.72,1.3,47.77,520.68,2388.17,8160.63,8.4516,0.03,394,2388,100.0,38.6,23.0774,36,0.872791519434629
64,1,248,0.0009,0.0002,100.0,518.67,643.03,1599.03,1417.35,14.62,21.61,552.62,2388.19,9080.49,1.3,47.98,520.42,2388.15,8158.02,8.5077,0.03,394,2388,100.0,38.52,23.1564,35,0.8763250883392226
64,1,249,0.0004,0.0,100.0,518.67,643.38,1599.45,1413.85,14.62,21.61,552.55,2388.15,9090.14,1.3,47.91,520.71,2388.11,8158.33,8.4944,0.03,395,2388,100.0,38.42,23.1662,34,0.8798586572438163
64,1,250,0.0023,-0.0004,100.0,518.67,643.65,1596.79,1420.75,14.62,21.61,552.83,2388.12,9085.65,1.3,47.69,520.6,2388.19,8160.89,8.4691,0.03,395,2388,100.0,38.78,23.1732,33,0.8833922261484098
64,1,251,0.0048,-0.0002,100.0,518.67,643.44,1593.83,1420.14,14.62,21.61,552.07,2388.17,9083.96,1.3,47.88,520.51,2388.16,8164.37,8.4637,0.03,395,2388,100.0,38.54,23.1174,32,0.8869257950530035
64,1,252,0.0006,0.0001,100.0,518.67,643.68,1603.85,1423.8,14.62,21.61,552.06,2388.16,9088.35,1.3,47.86,520.59,2388.21,8156.92,8.4914,0.03,395,2388,100.0,38.45,23.0541,31,0.8904593639575972
64,1,253,0.0025,-0.0004,100.0,518.67,643.26,1596.33,1422.78,14.62,21.61,552.21,2388.14,9096.8,1.3,47.84,520.15,2388.18,8161.39,8.4922,0.03,397,2388,100.0,38.53,23.2026,30,0.8939929328621908
64,1,254,0.0087,0.0005,100.0,518.67,643.68,1597.07,1426.57,14.62,21.61,552.57,2388.14,9099.2,1.3,47.93,520.93,2388.15,8165.96,8.4988,0.03,395,2388,100.0,38.41,23.0971,29,0.8975265017667845
64,1,255,-0.0011,0.0005,100.0,518.67,643.69,1597.51,1425.38,14.62,21.61,552.29,2388.16,9085.05,1.3,48.08,519.57,2388.13,8164.94,8.4748,0.03,394,2388,100.0,38.53,23.119,28,0.901060070671378
64,1,256,0.0006,0.0001,100.0,518.67,643.47,1592.48,1418.48,14.62,21.61,552.05,2388.18,9088.62,1.3,47.96,520.84,2388.15,8164.1,8.498,0.03,397,2388,100.0,38.64,23.1167,27,0.9045936395759717
64,1,257,-0.0022,0.0001,100.0,518.67,643.31,1602.45,1428.76,14.62,21.61,552.11,2388.26,9085.34,1.3,48.04,520.73,2388.16,8167.38,8.5345,0.03,394,2388,100.0,38.46,23.0852,26,0.9081272084805654
64,1,258,0.0037,-0.0,100.0,518.67,643.49,1601.91,1424.99,14.62,21.61,552.49,2388.15,9086.96,1.3,47.96,520.53,2388.17,8161.11,8.5105,0.03,395,2388,100.0,38.66,23.115,25,0.911660777385159
64,1,259,-0.0004,-0.0,100.0,518.67,644.11,1593.8,1421.9,14.62,21.61,552.41,2388.18,9081.07,1.3,47.82,520.29,2388.13,8160.1,8.4978,0.03,396,2388,100.0,38.31,23.1363,24,0.9151943462897526
64,1,260,-0.0021,-0.0001,100.0,518.67,643.7,1602.01,1423.54,14.62,21.61,551.41,2388.12,9097.98,1.3,47.96,520.16,2388.15,8162.15,8.5123,0.03,395,2388,100.0,38.57,23.0799,23,0.9187279151943463
64,1,261,0.0033,0.0005,100.0,518.67,643.53,1607.28,1430.92,14.62,21.61,552.53,2388.18,9097.63,1.3,48.07,520.66,2388.19,8163.94,8.4758,0.03,395,2388,100.0,38.6,23.0338,22,0.9222614840989399
64,1,262,-0.0003,0.0003,100.0,518.67,643.88,1597.72,1428.55,14.62,21.61,552.76,2388.16,9088.32,1.3,47.81,520.56,2388.15,8168.5,8.5308,0.03,395,2388,100.0,38.54,23.049,21,0.9257950530035336
64,1,263,-0.0032,0.0003,100.0,518.67,643.64,1600.08,1427.74,14.62,21.61,552.17,2388.19,9092.93,1.3,47.92,520.28,2388.18,8164.24,8.4995,0.03,395,2388,100.0,38.71,23.1406,20,0.9293286219081273
64,1,264,-0.0013,-0.0005,100.0,518.67,643.49,1605.49,1424.44,14.62,21.61,551.52,2388.18,9090.03,1.3,47.94,519.87,2388.19,8162.2,8.4976,0.03,394,2388,100.0,38.61,23.1051,19,0.9328621908127208
64,1,265,0.0017,0.0005,100.0,518.67,643.24,1601.36,1419.68,14.62,21.61,551.62,2388.17,9100.64,1.3,47.87,520.5,2388.17,8169.3,8.51,0.03,396,2388,100.0,38.68,23.0655,18,0.9363957597173145
64,1,266,-0.0026,0.0004,100.0,518.67,643.07,1605.32,1427.27,14.62,21.61,551.65,2388.16,9096.42,1.3,48.24,519.98,2388.13,8168.67,8.4994,0.03,396,2388,100.0,38.5,23.0841,17,0.9399293286219081
64,1,267,-0.0011,-0.0,100.0,518.67,643.58,1601.3,1424.61,14.62,21.61,551.61,2388.2,9104.91,1.3,48.03,520.2,2388.2,8170.84,8.5031,0.03,396,2388,100.0,38.55,23.1172,16,0.9434628975265018
64,1,268,0.0009,-0.0,100.0,518.67,643.93,1602.02,1421.47,14.62,21.61,551.3,2388.16,9095.75,1.3,48.0,520.09,2388.19,8166.68,8.4792,0.03,397,2388,100.0,38.4,23.1246,15,0.9469964664310954
64,1,269,-0.0022,0.0004,100.0,518.67,643.01,1603.1,1425.44,14.62,21.61,552.15,2388.22,9096.19,1.3,48.21,519.44,2388.12,8169.76,8.4915,0.03,396,2388,100.0,38.51,23.1293,14,0.950530035335689
64,1,270,0.0029,-0.0003,100.0,518.67,643.08,1606.69,1420.45,14.62,21.61,552.7,2388.16,9111.34,1.3,48.34,519.47,2388.18,8168.89,8.4815,0.03,395,2388,100.0,38.42,23.1693,13,0.9540636042402827
64,1,271,-0.0015,0.0003,100.0,518.67,643.07,1602.53,1430.37,14.62,21.61,551.02,2388.15,9099.46,1.3,48.19,519.79,2388.21,8168.61,8.5376,0.03,396,2388,100.0,38.39,23.0373,12,0.9575971731448764
64,1,272,0.0007,-0.0001,100.0,518.67,643.79,1604.26,1426.99,14.62,21.61,551.77,2388.2,9103.31,1.3,47.94,520.1,2388.18,8170.38,8.5387,0.03,396,2388,100.0,38.55,23.0943,11,0.9611307420494699
64,1,273,0.0009,0.0002,100.0,518.67,643.61,1604.23,1427.56,14.62,21.61,552.4,2388.17,9095.13,1.3,48.17,519.66,2388.2,8168.17,8.521,0.03,397,2388,100.0,38.31,23.1182,10,0.9646643109540636
64,1,274,0.0013,-0.0001,100.0,518.67,643.41,1605.24,1421.98,14.62,21.61,551.66,2388.18,9110.96,1.3,48.06,519.87,2388.2,8172.78,8.499,0.03,394,2388,100.0,38.37,23.0697,9,0.9681978798586572
64,1,275,-0.0005,0.0005,100.0,518.67,643.49,1597.55,1420.04,14.62,21.61,551.44,2388.14,9104.29,1.3,48.1,519.85,2388.23,8171.84,8.5237,0.03,397,2388,100.0,38.56,23.1107,8,0.9717314487632509
64,1,276,0.0005,0.0002,100.0,518.67,643.32,1602.04,1425.46,14.62,21.61,551.32,2388.2,9109.57,1.3,48.07,520.06,2388.18,8171.25,8.4928,0.03,396,2388,100.0,38.43,23.0251,7,0.9752650176678446
64,1,277,0.0031,0.0001,100.0,518.67,643.93,1608.81,1427.23,14.62,21.61,551.56,2388.22,9097.71,1.3,48.26,519.99,2388.19,8172.33,8.5279,0.03,395,2388,100.0,38.45,23.0162,6,0.9787985865724381
64,1,278,-0.002,0.0004,100.0,518.67,643.73,1604.42,1436.14,14.62,21.61,551.71,2388.22,9102.34,1.3,48.09,519.63,2388.22,8170.0,8.5054,0.03,397,2388,100.0,38.4,23.1366,5,0.9823321554770318
64,1,279,0.0007,0.0002,100.0,518.67,643.63,1606.92,1437.98,14.62,21.61,551.94,2388.19,9109.27,1.3,48.09,519.15,2388.2,8177.66,8.5338,0.03,396,2388,100.0,38.54,23.1942,4,0.9858657243816255
64,1,280,-0.0013,-0.0004,100.0,518.67,643.66,1607.07,1428.08,14.62,21.61,552.31,2388.29,9099.97,1.3,48.06,520.11,2388.27,8175.6,8.5413,0.03,396,2388,100.0,38.3,23.0323,3,0.9893992932862191
64,1,281,-0.0,0.0004,100.0,518.67,643.75,1607.98,1430.33,14.62,21.61,551.42,2388.25,9102.81,1.3,48.05,519.95,2388.22,8177.78,8.5252,0.03,395,2388,100.0,38.44,23.072,2,0.9929328621908127
64,1,282,-0.0028,-0.0004,100.0,518.67,643.76,1606.06,1426.12,14.62,21.61,551.41,2388.21,9106.18,1.3,48.26,519.81,2388.19,8172.79,8.5396,0.03,397,2388,100.0,38.51,23.052,1,0.9964664310954063
64,1,283,0.002,-0.0001,100.0,518.67,643.88,1605.47,1425.77,14.62,21.61,550.6,2388.17,9111.28,1.3,48.15,519.54,2388.22,8181.59,8.5458,0.03,397,2388,100.0,38.45,23.1041,0,1.0
65,1,1,-0.0007,0.0003,100.0,518.67,642.2,1586.71,1398.93,14.62,21.61,554.78,2387.93,9055.53,1.3,47.12,522.03,2388.05,8141.36,8.4242,0.03,392,2388,100.0,39.12,23.4108,152,0.006535947712418301
65,1,2,-0.0007,0.0001,100.0,518.67,641.7,1580.85,1403.05,14.62,21.61,554.12,2388.0,9067.05,1.3,47.22,522.72,2387.97,8144.19,8.3931,0.03,391,2388,100.0,39.05,23.4484,151,0.013071895424836602
65,1,3,0.0014,-0.0001,100.0,518.67,642.05,1577.46,1404.75,14.62,21.61,554.38,2387.99,9056.05,1.3,47.03,522.66,2388.04,8146.1,8.4203,0.03,392,2388,100.0,39.21,23.4586,150,0.0196078431372549
65,1,4,-0.0019,0.0004,100.0,518.67,642.6,1586.51,1399.61,14.62,21.61,553.7,2388.04,9063.07,1.3,47.18,522.84,2387.96,8150.55,8.4187,0.03,392,2388,100.0,38.94,23.3548,149,0.026143790849673203
65,1,5,-0.0011,0.0002,100.0,518.67,642.2,1584.74,1401.17,14.62,21.61,554.29,2388.04,9069.06,1.3,47.15,522.37,2387.99,8143.64,8.374,0.03,394,2388,100.0,39.0,23.4887,148,0.032679738562091505
65,1,6,0.0025,0.0005,100.0,518.67,641.92,1583.24,1399.53,14.62,21.61,554.33,2387.96,9056.89,1.3,47.21,522.4,2387.97,8141.84,8.4409,0.03,392,2388,100.0,39.01,23.4372,147,0.0392156862745098
65,1,7,-0.0003,0.0005,100.0,518.67,642.34,1586.99,1394.65,14.62,21.61,554.63,2388.03,9061.36,1.3,47.49,522.45,2388.01,8139.4,8.3901,0.03,392,2388,100.0,39.03,23.3065,146,0.0457516339869281
65,1,8,-0.0014,-0.0003,100.0,518.67,642.14,1583.18,1402.85,14.62,21.61,554.72,2387.99,9055.8,1.3,47.01,522.85,2387.97,8143.49,8.4037,0.03,393,2388,100.0,38.85,23.4653,145,0.05228758169934641
65,1,9,-0.0012,0.0004,100.0,518.67,642.5,1584.76,1396.58,14.62,21.61,554.6,2388.03,9067.66,1.3,47.15,522.32,2387.98,8144.41,8.4054,0.03,392,2388,100.0,38.88,23.3633,144,0.058823529411764705
65,1,10,0.0003,-0.0001,100.0,518.67,642.44,1583.31,1402.04,14.62,21.61,554.63,2388.02,9066.58,1.3,47.29,522.41,2388.09,8145.51,8.3829,0.03,391,2388,100.0,38.79,23.2399,143,0.06535947712418301
65,1,11,0.0041,0.0004,100.0,518.67,642.23,1578.93,1398.67,14.62,21.61,554.36,2388.01,9065.7,1.3,47.26,522.55,2388.0,8144.13,8.3986,0.03,393,2388,100.0,39.06,23.3523,142,0.0718954248366013
65,1,12,-0.0012,0.0005,100.0,518.67,642.57,1582.23,1396.26,14.62,21.61,554.54,2387.99,9057.29,1.3,47.24,522.21,2387.97,8146.75,8.4099,0.03,392,2388,100.0,39.23,23.3973,141,0.0784313725490196
65,1,13,0.0006,-0.0004,100.0,518.67,642.06,1584.35,1394.71,14.62,21.61,554.05,2388.02,9065.57,1.3,47.11,522.53,2388.02,8145.93,8.3987,0.03,390,2388,100.0,39.02,23.445,140,0.08496732026143791
65,1,14,0.0008,-0.0004,100.0,518.67,641.82,1588.73,1397.98,14.62,21.61,554.17,2388.03,9057.84,1.3,47.35,522.14,2388.0,8145.69,8.4239,0.03,394,2388,100.0,38.96,23.3263,139,0.0915032679738562
65,1,15,-0.0022,0.0003,100.0,518.67,642.19,1576.99,1395.51,14.62,21.6,554.24,2387.99,9061.17,1.3,47.31,522.21,2388.06,8147.0,8.4099,0.03,391,2388,100.0,39.06,23.2863,138,0.09803921568627451
65,1,16,-0.0003,-0.0003,100.0,518.67,642.52,1583.81,1398.96,14.62,21.61,554.75,2388.01,9061.2,1.3,47.34,522.43,2388.02,8140.42,8.3675,0.03,392,2388,100.0,38.86,23.4538,137,0.10457516339869281
65,1,17,0.0021,-0.0001,100.0,518.67,642.09,1584.47,1408.99,14.62,21.61,554.53,2387.99,9067.34,1.3,47.1,522.56,2388.05,8148.73,8.3942,0.03,391,2388,100.0,39.17,23.347,136,0.1111111111111111
65,1,18,-0.0005,0.0004,100.0,518.67,642.66,1586.93,1398.41,14.62,21.61,555.07,2387.99,9064.99,1.3,47.02,522.03,2387.98,8143.02,8.4166,0.03,391,2388,100.0,39.1,23.4334,135,0.11764705882352941
65,1,19,0.0011,-0.0001,100.0,518.67,641.91,1583.52,1393.44,14.62,21.61,554.62,2387.96,9066.07,1.3,47.22,522.39,2388.0,8139.5,8.3833,0.03,391,2388,100.0,39.1,23.3751,134,0.12418300653594772
65,1,20,-0.0032,0.0001,100.0,518.67,641.64,1578.53,1398.74,14.62,21.61,553.95,2388.04,9053.44,1.3,47.09,522.68,2387.99,8141.32,8.4251,0.03,391,2388,100.0,38.93,23.353,133,0.13071895424836602
65,1,21,-0.0011,0.0002,100.0,518.67,642.06,1581.99,1395.18,14.62,21.61,554.67,2388.07,9062.63,1.3,47.32,521.96,2388.03,8150.33,8.4245,0.03,393,2388,100.0,39.0,23.5519,132,0.13725490196078433
65,1,22,-0.0004,-0.0001,100.0,518.67,642.06,1584.11,1398.84,14.62,21.61,554.59,2388.04,9060.91,1.3,47.3,521.92,2388.04,8150.16,8.3996,0.03,392,2388,100.0,39.06,23.3882,131,0.1437908496732026
65,1,23,0.0014,-0.0002,100.0,518.67,642.17,1587.24,1400.08,14.62,21.61,553.67,2388.05,9057.61,1.3,47.35,522.4,2388.0,8150.87,8.4208,0.03,394,2388,100.0,39.02,23.4076,130,0.1503267973856209
65,1,24,-0.0002,-0.0001,100.0,518.67,642.51,1584.95,1402.97,14.62,21.61,554.25,2388.01,9051.01,1.3,47.28,522.32,2388.04,8143.83,8.4064,0.03,391,2388,100.0,39.01,23.4342,129,0.1568627450980392
65,1,25,0.0026,-0.0001,100.0,518.67,642.14,1581.47,1396.7,14.62,21.61,554.4,2388.01,9061.24,1.3,47.15,522.13,2388.02,8145.29,8.3992,0.03,391,2388,100.0,39.0,23.4705,128,0.16339869281045752
65,1,26,-0.0043,-0.0003,100.0,518.67,641.76,1580.05,1396.15,14.62,21.6,553.84,2387.98,9064.38,1.3,47.25,522.29,2388.01,8139.04,8.3656,0.03,391,2388,100.0,39.0,23.4348,127,0.16993464052287582
65,1,27,-0.0008,0.0,100.0,518.67,642.32,1582.39,1399.68,14.62,21.61,554.52,2388.05,9063.78,1.3,47.21,521.72,2388.06,8142.36,8.3758,0.03,391,2388,100.0,39.06,23.4295,126,0.17647058823529413
65,1,28,-0.0023,0.0003,100.0,518.67,642.37,1586.12,1397.24,14.62,21.61,554.55,2388.03,9060.8,1.3,47.16,522.37,2388.01,8144.61,8.3945,0.03,392,2388,100.0,38.83,23.4577,125,0.1830065359477124
65,1,29,-0.0009,0.0002,100.0,518.67,642.21,1589.3,1393.27,14.62,21.61,554.93,2387.99,9065.19,1.3,47.35,522.18,2387.97,8144.75,8.4261,0.03,391,2388,100.0,39.12,23.4114,124,0.1895424836601307
65,1,30,-0.004,-0.0002,100.0,518.67,641.98,1587.54,1404.47,14.62,21.61,553.92,2388.02,9061.88,1.3,47.28,522.04,2388.06,8137.38,8.3866,0.03,391,2388,100.0,39.14,23.4249,123,0.19607843137254902
65,1,31,-0.0007,-0.0002,100.0,518.67,642.48,1589.18,1398.78,14.62,21.6,554.5,2388.01,9058.69,1.3,47.3,522.34,2388.04,8146.58,8.3961,0.03,391,2388,100.0,38.94,23.4398,122,0.20261437908496732
65,1,32,0.0025,0.0002,100.0,518.67,641.98,1584.62,1398.58,14.62,21.61,553.64,2388.0,9061.0,1.3,47.19,521.96,2388.02,8147.22,8.3691,0.03,394,2388,100.0,38.93,23.354,121,0.20915032679738563
65,1,33,0.0007,0.0004,100.0,518.67,641.96,1584.08,1402.64,14.62,21.61,554.12,2388.01,9058.33,1.3,47.3,522.25,2387.98,8140.61,8.4019,0.03,390,2388,100.0,38.84,23.5443,120,0.21568627450980393
65,1,34,0.004,-0.0003,100.0,518.67,642.42,1582.25,1396.8,14.62,21.61,554.6,2388.03,9062.7,1.3,47.38,521.99,2388.05,8141.83,8.3771,0.03,391,2388,100.0,38.87,23.3753,119,0.2222222222222222
65,1,35,-0.002,0.0002,100.0,518.67,642.1,1586.79,1396.63,14.62,21.61,555.25,2388.03,9066.18,1.3,47.4,522.29,2388.0,8143.69,8.3797,0.03,392,2388,100.0,39.09,23.3618,118,0.22875816993464052
65,1,36,0.0005,-0.0004,100.0,518.67,642.36,1586.9,1393.82,14.62,21.61,553.46,2388.01,9063.84,1.3,47.41,521.89,2388.03,8139.46,8.3766,0.03,392,2388,100.0,38.99,23.442,117,0.23529411764705882
65,1,37,0.0017,-0.0001,100.0,518.67,641.99,1581.52,1392.3,14.62,21.61,554.22,2388.01,9061.59,1.3,47.26,522.38,2387.99,8144.41,8.3932,0.03,391,2388,100.0,39.04,23.3466,116,0.24183006535947713
65,1,38,0.0012,-0.0003,100.0,518.67,642.21,1584.63,1395.58,14.62,21.61,553.09,2388.01,9056.31,1.3,47.28,521.47,2387.98,8143.92,8.4335,0.03,392,2388,100.0,38.85,23.3588,115,0.24836601307189543
65,1,39,-0.0011,0.0002,100.0,518.67,642.16,1590.79,1392.99,14.62,21.61,554.66,2387.96,9056.12,1.3,47.23,522.33,2388.01,8140.48,8.4302,0.03,393,2388,100.0,39.12,23.4243,114,0.2549019607843137
65,1,40,-0.0011,0.0002,100.0,518.67,642.18,1581.15,1396.98,14.62,21.61,553.77,2388.0,9060.92,1.3,47.2,522.74,2388.02,8139.39,8.4123,0.03,390,2388,100.0,38.96,23.4495,113,0.26143790849673204
65,1,41,-0.0032,-0.0003,100.0,518.67,642.26,1586.91,1403.3,14.62,21.61,554.31,2388.03,9053.06,1.3,47.18,522.48,2388.02,8138.73,8.4239,0.03,392,2388,100.0,39.21,23.3799,112,0.2679738562091503
65,1,42,0.0048,0.0005,100.0,518.67,642.44,1581.24,1396.97,14.62,21.61,553.29,2388.08,9058.92,1.3,47.39,521.65,2388.04,8135.31,8.3664,0.03,392,2388,100.0,39.06,23.4386,111,0.27450980392156865
65,1,43,0.001,-0.0004,100.0,518.67,642.13,1585.74,1405.19,14.62,21.61,554.16,2388.03,9061.17,1.3,47.29,522.27,2388.04,8141.33,8.4361,0.03,394,2388,100.0,39.05,23.2935,110,0.28104575163398693
65,1,44,0.0011,-0.0001,100.0,518.67,642.0,1581.89,1396.59,14.62,21.61,554.77,2387.95,9063.68,1.3,47.19,522.03,2387.98,8145.72,8.4057,0.03,391,2388,100.0,38.88,23.4112,109,0.2875816993464052
65,1,45,0.0023,0.0006,100.0,518.67,642.23,1587.12,1405.46,14.62,21.61,554.72,2388.01,9060.87,1.3,46.99,522.75,2388.05,8142.8,8.3891,0.03,391,2388,100.0,39.04,23.3672,108,0.29411764705882354
65,1,46,0.0009,-0.0004,100.0,518.67,642.44,1589.28,1400.44,14.62,21.61,554.17,2388.03,9055.66,1.3,47.28,522.15,2388.03,8145.37,8.4115,0.03,392,2388,100.0,38.97,23.3909,107,0.3006535947712418
65,1,47,-0.0005,0.0003,100.0,518.67,641.82,1578.14,1396.33,14.62,21.61,555.05,2387.97,9054.61,1.3,47.25,521.84,2388.02,8144.42,8.4105,0.03,391,2388,100.0,38.91,23.4262,106,0.30718954248366015
65,1,48,-0.0018,0.0002,100.0,518.67,642.82,1582.29,1405.74,14.62,21.61,554.38,2388.04,9060.4,1.3,47.33,522.08,2388.0,8143.01,8.4054,0.03,392,2388,100.0,39.0,23.4352,105,0.3137254901960784
65,1,49,0.004,0.0004,100.0,518.67,642.38,1591.73,1399.78,14.62,21.6,554.38,2388.06,9064.52,1.3,47.02,522.62,2388.01,8145.67,8.412,0.03,392,2388,100.0,39.1,23.3363,104,0.3202614379084967
65,1,50,0.0009,-0.0003,100.0,518.67,642.15,1589.11,1396.8,14.62,21.61,554.55,2387.97,9057.39,1.3,47.21,521.93,2388.03,8142.06,8.3836,0.03,391,2388,100.0,39.02,23.3261,103,0.32679738562091504
65,1,51,-0.001,-0.0004,100.0,518.67,641.99,1580.77,1400.53,14.62,21.61,554.59,2388.01,9060.49,1.3,47.26,521.93,2388.02,8141.0,8.4127,0.03,392,2388,100.0,39.03,23.3782,102,0.3333333333333333
65,1,52,-0.0014,-0.0,100.0,518.67,641.9,1594.56,1394.55,14.62,21.61,553.93,2388.02,9055.96,1.3,47.43,522.12,2387.98,8143.35,8.42,0.03,390,2388,100.0,39.16,23.4334,101,0.33986928104575165
65,1,53,0.0028,-0.0001,100.0,518.67,642.13,1584.76,1401.47,14.62,21.61,554.4,2388.01,9050.96,1.3,47.36,522.47,2388.06,8145.07,8.3981,0.03,391,2388,100.0,38.86,23.3472,100,0.3464052287581699
65,1,54,-0.0034,-0.0002,100.0,518.67,642.37,1580.8,1398.72,14.62,21.61,553.44,2388.04,9063.22,1.3,47.26,522.34,2388.0,8144.24,8.4115,0.03,391,2388,100.0,38.84,23.3688,99,0.35294117647058826
65,1,55,0.0022,-0.0001,100.0,518.67,642.29,1585.11,1406.56,14.62,21.61,554.56,2388.03,9071.85,1.3,47.2,522.38,2388.05,8141.47,8.4392,0.03,392,2388,100.0,38.97,23.4107,98,0.35947712418300654
65,1,56,0.0025,0.0005,100.0,518.67,642.57,1585.0,1390.97,14.62,21.61,554.3,2387.99,9061.82,1.3,47.17,522.73,2388.0,8147.44,8.4131,0.03,393,2388,100.0,38.97,23.3405,97,0.3660130718954248
65,1,57,-0.0052,0.0001,100.0,518.67,642.76,1589.34,1402.4,14.62,21.61,555.14,2388.06,9050.6,1.3,47.25,521.95,2388.02,8139.88,8.4261,0.03,393,2388,100.0,39.01,23.2655,96,0.37254901960784315
65,1,58,0.0011,0.0002,100.0,518.67,642.21,1588.17,1402.59,14.62,21.61,554.66,2388.06,9062.24,1.3,47.33,521.97,2388.0,8146.87,8.3812,0.03,391,2388,100.0,39.03,23.4303,95,0.3790849673202614
65,1,59,0.0007,-0.0003,100.0,518.67,642.49,1588.86,1395.47,14.62,21.61,554.43,2388.03,9053.21,1.3,47.3,521.76,2388.01,8141.66,8.4378,0.03,391,2388,100.0,39.17,23.3957,94,0.38562091503267976
65,1,60,0.0012,0.0005,100.0,518.67,642.55,1584.18,1404.94,14.62,21.61,554.08,2387.99,9056.11,1.3,47.26,521.84,2388.03,8141.19,8.4193,0.03,392,2388,100.0,38.99,23.395,93,0.39215686274509803
65,1,61,0.0002,-0.0004,100.0,518.67,641.86,1578.79,1398.5,14.62,21.61,554.27,2388.05,9054.65,1.3,47.18,522.13,2388.06,8139.73,8.396,0.03,394,2388,100.0,39.05,23.4124,92,0.39869281045751637
65,1,62,-0.0013,-0.0002,100.0,518.67,641.97,1589.86,1407.54,14.62,21.61,554.28,2388.04,9061.93,1.3,47.23,522.1,2388.03,8142.91,8.3851,0.03,392,2388,100.0,38.82,23.456,91,0.40522875816993464
65,1,63,-0.0009,-0.0003,100.0,518.67,642.15,1580.75,1397.82,14.62,21.61,554.03,2388.04,9059.94,1.3,47.33,522.37,2388.04,8137.49,8.4073,0.03,392,2388,100.0,39.17,23.3757,90,0.4117647058823529
65,1,64,-0.0008,-0.0001,100.0,518.67,642.49,1583.8,1402.8,14.62,21.61,554.19,2388.0,9064.65,1.3,47.22,522.1,2388.03,8143.48,8.361,0.03,393,2388,100.0,39.1,23.3382,89,0.41830065359477125
65,1,65,-0.0015,0.0005,100.0,518.67,642.31,1582.02,1395.27,14.62,21.61,554.22,2388.06,9058.85,1.3,47.06,521.89,2388.04,8140.84,8.403,0.03,393,2388,100.0,38.82,23.379,88,0.42483660130718953
65,1,66,-0.0044,0.0003,100.0,518.67,642.39,1589.33,1403.99,14.62,21.61,554.03,2388.06,9057.85,1.3,47.24,522.17,2388.01,8142.71,8.4189,0.03,393,2388,100.0,38.78,23.346,87,0.43137254901960786
65,1,67,0.0005,0.0003,100.0,518.67,641.99,1593.34,1402.49,14.62,21.61,554.14,2388.0,9057.16,1.3,47.29,522.27,2388.01,8141.03,8.3953,0.03,394,2388,100.0,38.89,23.4619,86,0.43790849673202614
65,1,68,0.0009,0.0001,100.0,518.67,642.02,1593.28,1402.49,14.62,21.61,554.84,2388.05,9052.42,1.3,47.31,522.28,2387.97,8145.29,8.3889,0.03,392,2388,100.0,38.95,23.3527,85,0.4444444444444444
65,1,69,0.0034,0.0001,100.0,518.67,641.84,1582.1,1394.79,14.62,21.61,553.51,2388.08,9061.25,1.3,47.13,522.73,2388.07,8149.73,8.4324,0.03,392,2388,100.0,39.03,23.3273,84,0.45098039215686275
65,1,70,-0.0013,0.0003,100.0,518.67,642.1,1587.58,1403.36,14.62,21.61,554.38,2388.03,9062.18,1.3,47.27,522.06,2388.03,8144.73,8.4001,0.03,392,2388,100.0,38.94,23.3296,83,0.45751633986928103
